"1_HASH","2_REFACTORINGTYPE","3_OCORRIDO"
"7373b9893a976c1edc5f0cf184b83c3a5957c4e3","ADD_CLASS_ANNOTATION","Add Class Annotation Add Class Annotation	@SuppressWarnings({""SameNameButDifferent"" ""NullableTypeParameter"" ""TruthSelfEquals""}) in class com.google.auto.value.AutoValueJava8Test"
"26f073f8371577da8237631767ad127c41bbb462","RENAME_ATTRIBUTE","Rename Attribute Rename Attribute	elements : Elements to elementUtils : Elements in class com.google.auto.common.MoreTypesIsTypeOfTest"
"a9efc78fc2b8402b039b2d33a7d86f2aa066f9c9","INVERT_CONDITION","Invert Condition Invert Condition	if(o instanceof ComparedElements) to if(!(o instanceof ComparedElements)) in method public equals(o Object) : boolean from class com.google.auto.common.MoreTypes.ComparedElements"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","SPLIT_OPERATION","Split Method Split Method	public kotlinWithDefaults() : void to [public kotlinWithDefaults_defaulted() : void  public kotlinWithDefaults_explicit() : void] in class com.google.auto.value.AutoBuilderKotlinTest"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","SPLIT_OPERATION","Split Method Split Method	public kotlinWithDefaults() : void to [public kotlinWithDefaults_getter() : void  public kotlinWithDefaults_explicit() : void] in class com.google.auto.value.AutoBuilderKotlinTest"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	x : KotlinDataWithDefaults to builder : KotlinDataWithDefaultsBuilder in method public kotlinWithDefaults_getter() : void from class com.google.auto.value.AutoBuilderKotlinTest"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","RENAME_VARIABLE","Rename Variable Rename Variable	x : KotlinDataWithDefaults to builder : KotlinDataWithDefaultsBuilder in method public kotlinWithDefaults_getter() : void from class com.google.auto.value.AutoBuilderKotlinTest"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	relevantExecutables : Stream<ExecutableElement> to relevantExecutables : Stream<Executable> in method private findRelevantExecutables(ofClass TypeElement  callMethod String  autoBuilderType TypeElement) : ImmutableList<Executable> from class com.google.auto.value.processor.AutoBuilderProcessor"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","ADD_PARAMETER","Add Parameter Add Parameter	hasDefault : boolean in method private newProperty(var VariableElement  identifier String  getterName String  builderInitializer Optional<String>  hasDefault boolean) : Property from class com.google.auto.value.processor.AutoBuilderProcessor"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","ADD_PARAMETER","Add Parameter Add Parameter	hasDefault : boolean in method package Property(name String  identifier String  type String  typeMirror TypeMirror  nullableAnnotation Optional<String>  getter String  maybeBuilderInitializer Optional<String>  hasDefault boolean) from class com.google.auto.value.processor.AutoValueishProcessor.Property"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","RENAME_PARAMETER","Rename Parameter Rename Parameter	allOnes : String to allRequiredBitmask : String in method package BitmaskField(type Class<?>  name String  allRequiredBitmask String) from class com.google.auto.value.processor.BuilderRequiredProperties.BitmaskField"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","RENAME_ATTRIBUTE","Rename Attribute Rename Attribute	allOnes : String to allRequiredBitmask : String in class com.google.auto.value.processor.BuilderRequiredProperties.BitmaskField"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","ADD_CLASS_MODIFIER","Add Class Modifier Add Class Modifier	abstract in class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","REMOVE_CLASS_MODIFIER","Remove Class Modifier Remove Class Modifier	final in class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","RENAME_METHOD","Rename Method Rename Method	public getProperties() : ImmutableSet<Property> renamed to public getRequiredProperties() : ImmutableSet<Property> in class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","CHANGE_ATTRIBUTE_ACCESS_MODIFIER","Change Attribute Access Modifier Change Attribute Access Modifier	private to package in attribute package bitmaskFields : ImmutableList<BitmaskField> from class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","EXTRACT_OPERATION","Extract Method Extract Method	private propertyNotSet(p Property) : String extracted from public missingRequiredProperty(p Property) : String in class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","EXTRACT_VARIABLE","Extract Variable Extract Variable	bitBase : int in method private BuilderRequiredProperties(requiredProperties ImmutableSet<Property>  trackedProperties ImmutableList<Property>) from class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","RENAME_VARIABLE","Rename Variable Rename Variable	remain : int to remainingBits : int in method private BuilderRequiredProperties(requiredProperties ImmutableSet<Property>  trackedProperties ImmutableList<Property>) from class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","RENAME_VARIABLE","Rename Variable Rename Variable	allOnes : String to allRequiredBitmask : String in method private BuilderRequiredProperties(requiredProperties ImmutableSet<Property>  trackedProperties ImmutableList<Property>) from class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","RENAME_VARIABLE","Rename Variable Rename Variable	primitiveCount : int to trackedCount : int in method private BuilderRequiredProperties(requiredProperties ImmutableSet<Property>  trackedProperties ImmutableList<Property>) from class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","PARAMETERIZE_VARIABLE","Parameterize Variable Parameterize Variable	primitiveProperties : ImmutableList<Property> to trackedProperties : ImmutableList<Property> in method private BuilderRequiredProperties(requiredProperties ImmutableSet<Property>  trackedProperties ImmutableList<Property>) from class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","RENAME_PARAMETER","Rename Parameter Rename Parameter	properties : ImmutableSet<Property> to requiredProperties : ImmutableSet<Property> in method private BuilderRequiredProperties(requiredProperties ImmutableSet<Property>  trackedProperties ImmutableList<Property>) from class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	package to private in method private BuilderRequiredProperties(requiredProperties ImmutableSet<Property>  trackedProperties ImmutableList<Property>) from class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","RENAME_ATTRIBUTE","Rename Attribute Rename Attribute	primitivePropertyToIndex : ImmutableMap<Property Integer> to trackedPropertyToIndex : ImmutableMap<Property Integer> in class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","CHANGE_ATTRIBUTE_ACCESS_MODIFIER","Change Attribute Access Modifier Change Attribute Access Modifier	private to package in attribute package trackedPropertyToIndex : ImmutableMap<Property Integer> from class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","ADD_PARAMETER","Add Parameter Add Parameter	optionalParameters : ImmutableSet<String> in method private Executable(executableElement ExecutableElement  optionalParameters ImmutableSet<String>) from class com.google.auto.value.processor.Executable"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	package to private in method private Executable(executableElement ExecutableElement  optionalParameters ImmutableSet<String>) from class com.google.auto.value.processor.Executable"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","RENAME_METHOD","Rename Method Rename Method	private primitiveProperties(builderRequiredProperties BuilderRequiredProperties) : ImmutableList<Property> renamed to private requiredPrimitiveProperties(builderRequiredProperties BuilderRequiredProperties) : ImmutableList<Property> in class com.google.auto.value.processor.BuilderRequiredPropertiesTest"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","EXTRACT_VARIABLE","Extract Variable Extract Variable	properties : ImmutableSet<Property> in method private builderRequiredProperties(primitiveCount int) : BuilderRequiredProperties from class com.google.auto.value.processor.BuilderRequiredPropertiesTest"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","ADD_PARAMETER","Add Parameter Add Parameter	hasDefault : boolean in method private fakeProperty(name String  type TypeMirror  hasDefault boolean) : Property from class com.google.auto.value.processor.BuilderRequiredPropertiesTest"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","EXTRACT_SUBCLASS","Extract Subclass Extract Subclass	com.google.auto.value.processor.BuilderRequiredProperties.NoDefaults from class com.google.auto.value.processor.BuilderRequiredProperties"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","PUSH_DOWN_OPERATION","Push Down Method Push Down Method	public getAnyMissing() : String from class com.google.auto.value.processor.BuilderRequiredProperties to public getAnyMissing() : String from class com.google.auto.value.processor.BuilderRequiredProperties.NoDefaults"
"d2f91bf323e90cce24e679ce07ed23573bfd245f","ADD_METHOD_ANNOTATION","Add Method Annotation Add Method Annotation	@Override in method public getAnyMissing() : String from class com.google.auto.value.processor.BuilderRequiredProperties.NoDefaults"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	executable : ExecutableElement to executable : Executable in method private processType(autoBuilderType TypeElement  ofClass TypeElement  callMethod String) : void from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	executables : List<ExecutableElement> to executables : ImmutableList<Executable> in method private findExecutable(ofClass TypeElement  callMethod String  autoBuilderType TypeElement  methodsInAutoBuilderType ImmutableSet<ExecutableElement>) : Executable from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","RENAME_PARAMETER","Rename Parameter Rename Parameter	methods : ImmutableSet<ExecutableElement> to methodsInAutoBuilderType : ImmutableSet<ExecutableElement> in method private findExecutable(ofClass TypeElement  callMethod String  autoBuilderType TypeElement  methodsInAutoBuilderType ImmutableSet<ExecutableElement>) : Executable from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	ExecutableElement to Executable in method private findExecutable(ofClass TypeElement  callMethod String  autoBuilderType TypeElement  methodsInAutoBuilderType ImmutableSet<ExecutableElement>) : Executable from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	ImmutableList<ExecutableElement> to ImmutableList<Executable> in method private findRelevantExecutables(ofClass TypeElement  callMethod String  autoBuilderType TypeElement) : ImmutableList<Executable> from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	executable : ExecutableElement to executable : Executable in method private propertySet(executable Executable  propertyToGetterName Map<String String>  builderInitializers ImmutableMap<String String>) : ImmutableSet<Property> from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	executable : ExecutableElement to executable : Executable in method private propertyInitializers(autoBuilderType TypeElement  executable Executable) : ImmutableMap<String String> from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","RENAME_PARAMETER","Rename Parameter Rename Parameter	methods : ImmutableSet<ExecutableElement> to methodsInAutoBuilderType : ImmutableSet<ExecutableElement> in method private matchingExecutable(autoBuilderType TypeElement  executables List<Executable>  methodsInAutoBuilderType ImmutableSet<ExecutableElement>  description String) : Executable from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	matches : ImmutableList<ExecutableElement> to matches : ImmutableList<Executable> in method private matchingExecutable(autoBuilderType TypeElement  executables List<Executable>  methodsInAutoBuilderType ImmutableSet<ExecutableElement>  description String) : Executable from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	maxMatches : ImmutableList<ExecutableElement> to maxMatches : ImmutableList<Executable> in method private matchingExecutable(autoBuilderType TypeElement  executables List<Executable>  methodsInAutoBuilderType ImmutableSet<ExecutableElement>  description String) : Executable from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	executables : List<ExecutableElement> to executables : List<Executable> in method private matchingExecutable(autoBuilderType TypeElement  executables List<Executable>  methodsInAutoBuilderType ImmutableSet<ExecutableElement>  description String) : Executable from class com.google.auto.value.processor.AutoBuilderProcessor"
"b6f105164cf5a74684ceed571f12ade0ea3198a9","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	ExecutableElement to Executable in method private matchingExecutable(autoBuilderType TypeElement  executables List<Executable>  methodsInAutoBuilderType ImmutableSet<ExecutableElement>  description String) : Executable from class com.google.auto.value.processor.AutoBuilderProcessor"
